time,dataid,value,equipmentId,homeID,date
1625374800000000000,0,226.39306944444445,0,0,04/07/2021 05:00 AM
1625378400000000000,0,194.93978611111112,0,0,04/07/2021 06:00 AM
1625382000000000000,0,116.89609166666666,0,0,04/07/2021 07:00 AM
1625385600000000000,0,114.69235,0,0,04/07/2021 08:00 AM
1625389200000000000,0,140.12944444444443,0,0,04/07/2021 09:00 AM
1625392800000000000,0,147.57470555555554,0,0,04/07/2021 10:00 AM
1625396400000000000,0,134.74911944444446,0,0,04/07/2021 11:00 AM
1625400000000000000,0,123.3275388888889,0,0,04/07/2021 12:00 PM
1625403600000000000,0,136.25243333333333,0,0,04/07/2021 01:00 PM
1625407200000000000,0,155.85489166666667,0,0,04/07/2021 02:00 PM
1625410800000000000,0,140.70752222222222,0,0,04/07/2021 03:00 PM
1625414400000000000,0,121.67323611111112,0,0,04/07/2021 04:00 PM
1625418000000000000,0,149.57223333333334,0,0,04/07/2021 05:00 PM
1625421600000000000,0,162.68267777777777,0,0,04/07/2021 06:00 PM
1625425200000000000,0,123.53916388888888,0,0,04/07/2021 07:00 PM
1625428800000000000,0,677.8251638888888,0,0,04/07/2021 08:00 PM
1625432400000000000,0,408.7574458333333,0,0,04/07/2021 09:00 PM
1625436000000000000,0,241.709875,0,0,04/07/2021 10:00 PM
1625439600000000000,0,1009.7831388888887,0,0,04/07/2021 11:00 PM
1625443200000000000,0,1004.5059722222222,0,0,05/07/2021 12:00 AM
1625446800000000000,0,946.315627777778,0,0,05/07/2021 01:00 AM
1625450400000000000,0,947.7658944444444,0,0,05/07/2021 02:00 AM
1625454000000000000,0,700.3836277777777,0,0,05/07/2021 03:00 AM
1625457600000000000,0,157.12061388888887,0,0,05/07/2021 04:00 AM
1625461200000000000,0,183.13460694444444,0,0,05/07/2021 05:00 AM
1625464800000000000,0,207.4672388888889,0,0,05/07/2021 06:00 AM
1625468400000000000,0,161.09100694444444,0,0,05/07/2021 07:00 AM
1625472000000000000,0,281.53585694444445,0,0,05/07/2021 08:00 AM
1625475600000000000,0,779.5233333333333,0,0,05/07/2021 09:00 AM
1625479200000000000,0,311.90405416666664,0,0,05/07/2021 10:00 AM
1625482800000000000,0,909.3283333333334,0,0,05/07/2021 11:00 AM
1625486400000000000,0,999.0333680555556,0,0,05/07/2021 12:00 PM
1625490000000000000,0,1426.2024444444444,0,0,05/07/2021 01:00 PM
1625493600000000000,0,1420.2646194444444,0,0,05/07/2021 02:00 PM
1625497200000000000,0,1595.711788888889,0,0,05/07/2021 03:00 PM
1625500800000000000,0,584.1111111111111,0,0,05/07/2021 04:00 PM
1625504400000000000,0,298.95057222222226,0,0,05/07/2021 05:00 PM
1625508000000000000,0,329.56781666666666,0,0,05/07/2021 06:00 PM
1625511600000000000,0,338.61035,0,0,05/07/2021 07:00 PM
1625515200000000000,0,430.7664,0,0,05/07/2021 08:00 PM
1625518800000000000,0,850.5861083333334,0,0,05/07/2021 09:00 PM
1625522400000000000,0,739.8317861111111,0,0,05/07/2021 10:00 PM
1625526000000000000,0,181.3783611111111,0,0,05/07/2021 11:00 PM
1625529600000000000,0,172.8170361111111,0,0,06/07/2021 12:00 AM
1625533200000000000,0,142.20177222222222,0,0,06/07/2021 01:00 AM
1625536800000000000,0,149.70350277777777,0,0,06/07/2021 02:00 AM
1625540400000000000,0,166.58973888888892,0,0,06/07/2021 03:00 AM
1625544000000000000,0,131.73503888888888,0,0,06/07/2021 04:00 AM
1625547600000000000,0,253.5677888888889,0,0,06/07/2021 05:00 AM
1625551200000000000,0,702.0069138888889,0,0,06/07/2021 06:00 AM
1625554800000000000,0,334.83467916666666,0,0,06/07/2021 07:00 AM
1625558400000000000,0,324.1415430555556,0,0,06/07/2021 08:00 AM
1625562000000000000,0,518.4586361111111,0,0,06/07/2021 09:00 AM
1625565600000000000,0,283.28920694444446,0,0,06/07/2021 10:00 AM
1625569200000000000,0,953.4052319444444,0,0,06/07/2021 11:00 AM
1625572800000000000,0,2223.712266666667,0,0,06/07/2021 12:00 PM
1625576400000000000,0,1588.5542527777775,0,0,06/07/2021 01:00 PM
1625580000000000000,0,1405.4293722222224,0,0,06/07/2021 02:00 PM
1625583600000000000,0,1503.478138888889,0,0,06/07/2021 03:00 PM
1625587200000000000,0,2248.1941166666666,0,0,06/07/2021 04:00 PM
1625590800000000000,0,1091.9020305555557,0,0,06/07/2021 05:00 PM
1625594400000000000,0,539.1004861111111,0,0,06/07/2021 06:00 PM
1625598000000000000,0,1524.2617555555555,0,0,06/07/2021 07:00 PM
1625601600000000000,0,1429.6372472222222,0,0,06/07/2021 08:00 PM
1625605200000000000,0,1430.0469722222222,0,0,06/07/2021 09:00 PM
1625608800000000000,0,1350.0193222222222,0,0,06/07/2021 10:00 PM
1625612400000000000,0,1042.6796333333334,0,0,06/07/2021 11:00 PM
1625616000000000000,0,972.6642305555556,0,0,07/07/2021 12:00 AM
1625619600000000000,0,940.8528361111112,0,0,07/07/2021 01:00 AM
1625623200000000000,0,986.4800777777778,0,0,07/07/2021 02:00 AM
1625626800000000000,0,730.9095111111112,0,0,07/07/2021 03:00 AM
1625630400000000000,0,153.4896666666667,0,0,07/07/2021 04:00 AM
1625634000000000000,0,808.6756666666666,0,0,07/07/2021 05:00 AM
1625637600000000000,0,806.9286069444444,0,0,07/07/2021 06:00 AM
1625641200000000000,0,256.25196944444446,0,0,07/07/2021 07:00 AM
1625644800000000000,0,672.3641638888889,0,0,07/07/2021 08:00 AM
1625648400000000000,0,751.2549319444444,0,0,07/07/2021 09:00 AM
1625652000000000000,0,312.20209444444447,0,0,07/07/2021 10:00 AM
1625655600000000000,0,394.0770819444445,0,0,07/07/2021 11:00 AM
1625659200000000000,0,1737.4701694444443,0,0,07/07/2021 12:00 PM
1625662800000000000,0,1471.0239,0,0,07/07/2021 01:00 PM
1625666400000000000,0,1459.4258194444444,0,0,07/07/2021 02:00 PM
1625670000000000000,0,1495.1256888888888,0,0,07/07/2021 03:00 PM
1625673600000000000,0,1490.439327777778,0,0,07/07/2021 04:00 PM
1625677200000000000,0,1464.0534833333334,0,0,07/07/2021 05:00 PM
1625680800000000000,0,1527.1077055555556,0,0,07/07/2021 06:00 PM
1625684400000000000,0,1163.3635083333334,0,0,07/07/2021 07:00 PM
1625688000000000000,0,972.8308402777776,0,0,07/07/2021 08:00 PM
1625691600000000000,0,387.1395083333333,0,0,07/07/2021 09:00 PM
1625695200000000000,0,1298.1920138888888,0,0,07/07/2021 10:00 PM
1625698800000000000,0,1073.0019236111111,0,0,07/07/2021 11:00 PM
1625702400000000000,0,1022.827525,0,0,08/07/2021 12:00 AM
1625706000000000000,0,1063.4182527777778,0,0,08/07/2021 01:00 AM
1625709600000000000,0,1019.6909083333334,0,0,08/07/2021 02:00 AM
1625713200000000000,0,258.9057472222222,0,0,08/07/2021 03:00 AM
1625716800000000000,0,160.42591944444445,0,0,08/07/2021 04:00 AM
1625720400000000000,0,260.86033055555555,0,0,08/07/2021 05:00 AM
1625724000000000000,0,274.0730638888889,0,0,08/07/2021 06:00 AM
1625727600000000000,0,363.0046638888889,0,0,08/07/2021 07:00 AM
1625731200000000000,0,768.6402972222222,0,0,08/07/2021 08:00 AM
1625734800000000000,0,841.0253486111111,0,0,08/07/2021 09:00 AM
1625738400000000000,0,270.3520138888889,0,0,08/07/2021 10:00 AM
1625742000000000000,0,239.01806666666667,0,0,08/07/2021 11:00 AM
1625745600000000000,0,937.3445208333331,0,0,08/07/2021 12:00 PM
1625749200000000000,0,1422.9243194444443,0,0,08/07/2021 01:00 PM
1625752800000000000,0,1462.6756027777778,0,0,08/07/2021 02:00 PM
1625756400000000000,0,1512.1757611111111,0,0,08/07/2021 03:00 PM
1625760000000000000,0,1432.4920277777778,0,0,08/07/2021 04:00 PM
1625763600000000000,0,859.5290972222223,0,0,08/07/2021 05:00 PM
1625767200000000000,0,217.30786111111112,0,0,08/07/2021 06:00 PM
1625770800000000000,0,1396.067613888889,0,0,08/07/2021 07:00 PM
1625774400000000000,0,1502.43265,0,0,08/07/2021 08:00 PM
1625778000000000000,0,1437.4320611111111,0,0,08/07/2021 09:00 PM
1625781600000000000,0,1408.887588888889,0,0,08/07/2021 10:00 PM
1625785200000000000,0,1107.1663166666665,0,0,08/07/2021 11:00 PM
1625788800000000000,0,1039.4559166666666,0,0,09/07/2021 12:00 AM
1625792400000000000,0,1043.1315277777778,0,0,09/07/2021 01:00 AM
1625796000000000000,0,993.406,0,0,09/07/2021 02:00 AM
1625799600000000000,0,1012.3749555555556,0,0,09/07/2021 03:00 AM
1625803200000000000,0,510.63746805555553,0,0,09/07/2021 04:00 AM
1625806800000000000,0,224.47977222222224,0,0,09/07/2021 05:00 AM
1625810400000000000,0,207.3658111111112,0,0,09/07/2021 06:00 AM
1625814000000000000,0,397.2194,0,0,09/07/2021 07:00 AM
1625817600000000000,0,756.6363277777778,0,0,09/07/2021 08:00 AM
1625821200000000000,0,903.4062666666669,0,0,09/07/2021 09:00 AM
1625824800000000000,0,816.383825,0,0,09/07/2021 10:00 AM
1625828400000000000,0,403.4194430555556,0,0,09/07/2021 11:00 AM
1625832000000000000,0,1318.5911277777775,0,0,09/07/2021 12:00 PM
1625835600000000000,0,278.19986944444446,0,0,09/07/2021 01:00 PM
1625839200000000000,0,307.5044305555556,0,0,09/07/2021 02:00 PM
1625842800000000000,0,1126.5156638888889,0,0,09/07/2021 03:00 PM
1625846400000000000,0,1391.6211083333335,0,0,09/07/2021 04:00 PM
1625850000000000000,0,1429.8847166666667,0,0,09/07/2021 05:00 PM
1625853600000000000,0,1434.557736111111,0,0,09/07/2021 06:00 PM
1625857200000000000,0,1381.17525,0,0,09/07/2021 07:00 PM
1625860800000000000,0,1235.336177777778,0,0,09/07/2021 08:00 PM
1625864400000000000,0,1264.8922791666666,0,0,09/07/2021 09:00 PM
1625868000000000000,0,996.5282805555556,0,0,09/07/2021 10:00 PM
1625871600000000000,0,985.7445069444444,0,0,09/07/2021 11:00 PM
1625875200000000000,0,961.769975,0,0,10/07/2021 12:00 AM
1625878800000000000,0,1009.1314097222224,0,0,10/07/2021 01:00 AM
1625882400000000000,0,911.5793333333334,0,0,10/07/2021 02:00 AM
1625886000000000000,0,900.6098222222222,0,0,10/07/2021 03:00 AM
1625889600000000000,0,814.5093888888888,0,0,10/07/2021 04:00 AM
1625893200000000000,0,183.49864722222225,0,0,10/07/2021 05:00 AM
1625896800000000000,0,400.6887611111112,0,0,10/07/2021 06:00 AM
1625900400000000000,0,211.24846805555555,0,0,10/07/2021 07:00 AM
1625904000000000000,0,255.5731527777777,0,0,10/07/2021 08:00 AM
1625907600000000000,0,268.66218055555555,0,0,10/07/2021 09:00 AM
1625911200000000000,0,574.7471361111111,0,0,10/07/2021 10:00 AM
1625914800000000000,0,1393.2232194444443,0,0,10/07/2021 11:00 AM
1625918400000000000,0,2196.060322222222,0,0,10/07/2021 12:00 PM
1625922000000000000,0,1500.5287277777777,0,0,10/07/2021 01:00 PM
1625925600000000000,0,1442.2286166666663,0,0,10/07/2021 02:00 PM
1625929200000000000,0,1379.58735,0,0,10/07/2021 03:00 PM
1625932800000000000,0,1204.3779361111112,0,0,10/07/2021 04:00 PM
1625936400000000000,0,1585.954463888889,0,0,10/07/2021 05:00 PM
1625940000000000000,0,1574.9265083333332,0,0,10/07/2021 06:00 PM
1625943600000000000,0,1500.4647055555556,0,0,10/07/2021 07:00 PM
1625947200000000000,0,258.4855597222222,0,0,10/07/2021 08:00 PM
1625950800000000000,0,251.81479722222224,0,0,10/07/2021 09:00 PM
1625954400000000000,0,286.9504972222222,0,0,10/07/2021 10:00 PM
1625958000000000000,0,1094.7172569444444,0,0,10/07/2021 11:00 PM
1625961600000000000,0,954.6520694444444,0,0,11/07/2021 12:00 AM
1625965200000000000,0,911.39315,0,0,11/07/2021 01:00 AM
1625968800000000000,0,953.0650027777776,0,0,11/07/2021 02:00 AM
1625972400000000000,0,923.4608388888888,0,0,11/07/2021 03:00 AM
1625976000000000000,0,402.5001472222222,0,0,11/07/2021 04:00 AM
1625979600000000000,0,141.84767222222223,0,0,11/07/2021 05:00 AM
1625983200000000000,0,177.98957777777778,0,0,11/07/2021 06:00 AM
1625986800000000000,0,148.2895638888889,0,0,11/07/2021 07:00 AM
1625990400000000000,0,216.83028611111112,0,0,11/07/2021 08:00 AM
1625994000000000000,0,1152.3566666666666,0,0,11/07/2021 09:00 AM
1625997600000000000,0,1402.130511111111,0,0,11/07/2021 10:00 AM
1626001200000000000,0,1430.061811111111,0,0,11/07/2021 11:00 AM
1626004800000000000,0,2407.5441666666666,0,0,11/07/2021 12:00 PM
1626008400000000000,0,1414.2257833333333,0,0,11/07/2021 01:00 PM
1626012000000000000,0,1365.1072333333334,0,0,11/07/2021 02:00 PM
1626015600000000000,0,1021.8710638888888,0,0,11/07/2021 03:00 PM
1626019200000000000,0,610.1281555555555,0,0,11/07/2021 04:00 PM
1626022800000000000,0,1036.1917708333333,0,0,11/07/2021 05:00 PM
1626026400000000000,0,1057.6099472222222,0,0,11/07/2021 06:00 PM
1626030000000000000,0,1150.9500236111112,0,0,11/07/2021 07:00 PM
1626033600000000000,0,1071.221486111111,0,0,11/07/2021 08:00 PM
1626037200000000000,0,973.0348472222224,0,0,11/07/2021 09:00 PM
1626040800000000000,0,1005.6828,0,0,11/07/2021 10:00 PM
1626044400000000000,0,994.8253777777776,0,0,11/07/2021 11:00 PM
1626048000000000000,0,927.7570277777778,0,0,12/07/2021 12:00 AM
1626051600000000000,0,964.8028666666668,0,0,12/07/2021 01:00 AM
1626055200000000000,0,930.6892333333334,0,0,12/07/2021 02:00 AM
1626058800000000000,0,165.16380277777776,0,0,12/07/2021 03:00 AM
1626062400000000000,0,167.969475,0,0,12/07/2021 04:00 AM
1626066000000000000,0,273.0199763888889,0,0,12/07/2021 05:00 AM
1626069600000000000,0,757.1855125000001,0,0,12/07/2021 06:00 AM
1626073200000000000,0,347.55147500000004,0,0,12/07/2021 07:00 AM
1626076800000000000,0,246.3346555555556,0,0,12/07/2021 08:00 AM
1626080400000000000,0,405.3546513888889,0,0,12/07/2021 09:00 AM
1626084000000000000,0,394.4471777777778,0,0,12/07/2021 10:00 AM
1626087600000000000,0,720.6599291666666,0,0,12/07/2021 11:00 AM
1626091200000000000,0,1576.5847083333333,0,0,12/07/2021 12:00 PM
1626094800000000000,0,1422.4037722222222,0,0,12/07/2021 01:00 PM
1626098400000000000,0,1443.8763111111111,0,0,12/07/2021 02:00 PM
1626102000000000000,0,1489.9177305555556,0,0,12/07/2021 03:00 PM
1626105600000000000,0,1423.076186111111,0,0,12/07/2021 04:00 PM
1626109200000000000,0,316.09712777777776,0,0,12/07/2021 05:00 PM
1626112800000000000,0,277.5538305555556,0,0,12/07/2021 06:00 PM
1626116400000000000,0,266.25607777777776,0,0,12/07/2021 07:00 PM
1626120000000000000,0,334.326125,0,0,12/07/2021 08:00 PM
1626123600000000000,0,1275.0432083333333,0,0,12/07/2021 09:00 PM
1626127200000000000,0,1391.8357694444444,0,0,12/07/2021 10:00 PM
1626130800000000000,0,1033.5305805555556,0,0,12/07/2021 11:00 PM
1626134400000000000,0,950.0989083333332,0,0,13/07/2021 12:00 AM
1626138000000000000,0,925.7313527777778,0,0,13/07/2021 01:00 AM
1626141600000000000,0,941.980813888889,0,0,13/07/2021 02:00 AM
1626145200000000000,0,980.1637833333334,0,0,13/07/2021 03:00 AM
1626148800000000000,0,181.71108611111111,0,0,13/07/2021 04:00 AM
1626152400000000000,0,337.7589972222222,0,0,13/07/2021 05:00 AM
1626156000000000000,0,1037.0725166666666,0,0,13/07/2021 06:00 AM
1626159600000000000,0,1727.0399,0,0,13/07/2021 07:00 AM
1626163200000000000,0,1652.5066222222222,0,0,13/07/2021 08:00 AM
1626166800000000000,0,1459.5107083333332,0,0,13/07/2021 09:00 AM
1626170400000000000,0,1477.9221722222223,0,0,13/07/2021 10:00 AM
1626174000000000000,0,1446.9226555555554,0,0,13/07/2021 11:00 AM
1626177600000000000,0,1430.626302777778,0,0,13/07/2021 12:00 PM
1626181200000000000,0,1515.0054083333332,0,0,13/07/2021 01:00 PM
1626184800000000000,0,1485.8700944444445,0,0,13/07/2021 02:00 PM
1626188400000000000,0,1311.277036111111,0,0,13/07/2021 03:00 PM
1626192000000000000,0,368.4077111111111,0,0,13/07/2021 04:00 PM
1626195600000000000,0,432.14173472222217,0,0,13/07/2021 05:00 PM
1626199200000000000,0,337.20851944444445,0,0,13/07/2021 06:00 PM
1626202800000000000,0,405.3555444444444,0,0,13/07/2021 07:00 PM
1626206400000000000,0,1770.6755666666668,0,0,13/07/2021 08:00 PM
1626210000000000000,0,1174.8904305555554,0,0,13/07/2021 09:00 PM
1626213600000000000,0,1043.2122055555556,0,0,13/07/2021 10:00 PM
1626217200000000000,0,958.2579222222222,0,0,13/07/2021 11:00 PM
1626220800000000000,0,1006.6356444444444,0,0,14/07/2021 12:00 AM
1626224400000000000,0,979.2891027777778,0,0,14/07/2021 01:00 AM
1626228000000000000,0,942.9571027777778,0,0,14/07/2021 02:00 AM
1626231600000000000,0,705.6136111111111,0,0,14/07/2021 03:00 AM
1626235200000000000,0,176.28628333333333,0,0,14/07/2021 04:00 AM
1626238800000000000,0,168.19487500000002,0,0,14/07/2021 05:00 AM
1626242400000000000,0,521.2842055555556,0,0,14/07/2021 06:00 AM
1626246000000000000,0,583.1588083333334,0,0,14/07/2021 07:00 AM
1626249600000000000,0,205.64725277777777,0,0,14/07/2021 08:00 AM
1626253200000000000,0,558.7333722222222,0,0,14/07/2021 09:00 AM
1626256800000000000,0,973.5625222222222,0,0,14/07/2021 10:00 AM
1626260400000000000,0,1569.4707083333333,0,0,14/07/2021 11:00 AM
1626264000000000000,0,2232.617708333333,0,0,14/07/2021 12:00 PM
1626267600000000000,0,2362.0603125,0,0,14/07/2021 01:00 PM
1626271200000000000,0,1564.2090972222222,0,0,14/07/2021 02:00 PM
1626274800000000000,0,1560.216922222222,0,0,14/07/2021 03:00 PM
1626278400000000000,0,1484.17385,0,0,14/07/2021 04:00 PM
1626282000000000000,0,1434.0568694444446,0,0,14/07/2021 05:00 PM
1626285600000000000,0,1433.8044805555555,0,0,14/07/2021 06:00 PM
1626289200000000000,0,1479.4940444444444,0,0,14/07/2021 07:00 PM
1626292800000000000,0,1490.10935,0,0,14/07/2021 08:00 PM
1626296400000000000,0,1511.978661111111,0,0,14/07/2021 09:00 PM
1626300000000000000,0,1292.8178083333337,0,0,14/07/2021 10:00 PM
1626303600000000000,0,1024.9504416666666,0,0,14/07/2021 11:00 PM
1626307200000000000,0,1024.4926527777775,0,0,15/07/2021 12:00 AM
1626310800000000000,0,1016.7023861111112,0,0,15/07/2021 01:00 AM
1626314400000000000,0,990.2526972222222,0,0,15/07/2021 02:00 AM
1626318000000000000,0,930.3692138888888,0,0,15/07/2021 03:00 AM
1626321600000000000,0,528.9512555555556,0,0,15/07/2021 04:00 AM
1626325200000000000,0,428.5110305555555,0,0,15/07/2021 05:00 AM
1626328800000000000,0,430.9010333333333,0,0,15/07/2021 06:00 AM
1626332400000000000,0,599.1694152777778,0,0,15/07/2021 07:00 AM
1626336000000000000,0,379.6522833333333,0,0,15/07/2021 08:00 AM
1626339600000000000,0,875.6736055555556,0,0,15/07/2021 09:00 AM
1626343200000000000,0,1012.7723361111111,0,0,15/07/2021 10:00 AM
1626346800000000000,0,3113.730661111111,0,0,15/07/2021 11:00 AM
1626350400000000000,0,1980.3026222222225,0,0,15/07/2021 12:00 PM
1626354000000000000,0,1661.084801388889,0,0,15/07/2021 01:00 PM
1626357600000000000,0,1578.5728,0,0,15/07/2021 02:00 PM
1626361200000000000,0,1580.1981805555556,0,0,15/07/2021 03:00 PM
1626364800000000000,0,1539.0877777777778,0,0,15/07/2021 04:00 PM
1626368400000000000,0,1410.6070138888888,0,0,15/07/2021 05:00 PM
1626372000000000000,0,1566.26355,0,0,15/07/2021 06:00 PM
1626375600000000000,0,1569.4763027777778,0,0,15/07/2021 07:00 PM
1626379200000000000,0,1818.407975,0,0,15/07/2021 08:00 PM
1626382800000000000,0,1886.3441777777773,0,0,15/07/2021 09:00 PM
1626386400000000000,0,2161.653805555556,0,0,15/07/2021 10:00 PM
1626390000000000000,0,1525.8204916666668,0,0,15/07/2021 11:00 PM
1626393600000000000,0,1059.761198611111,0,0,16/07/2021 12:00 AM
1626397200000000000,0,997.7086708333331,0,0,16/07/2021 01:00 AM
1626400800000000000,0,1037.3996666666667,0,0,16/07/2021 02:00 AM
1626404400000000000,0,689.9348666666667,0,0,16/07/2021 03:00 AM
1626408000000000000,0,244.9034166666667,0,0,16/07/2021 04:00 AM
1626411600000000000,0,187.75011111111112,0,0,16/07/2021 05:00 AM
1626415200000000000,0,182.738225,0,0,16/07/2021 06:00 AM
1626418800000000000,0,172.31300833333333,0,0,16/07/2021 07:00 AM
1626422400000000000,0,144.48837500000002,0,0,16/07/2021 08:00 AM
1626426000000000000,0,236.9221319444445,0,0,16/07/2021 09:00 AM
1626429600000000000,0,267.84233611111114,0,0,16/07/2021 10:00 AM
1626433200000000000,0,2507.6158722222226,0,0,16/07/2021 11:00 AM
1626436800000000000,0,2445.1347708333337,0,0,16/07/2021 12:00 PM
1626440400000000000,0,1576.3972722222222,0,0,16/07/2021 01:00 PM
